Date,GSPC_Price,GSPC_Log_Ret,GSPC_Variance,GLD_Price,GLD_Log_Ret,GLD_Variance,SLV_Price,SLV_Log_Ret,SLV_Variance,CL_Price,CL_Log_Ret,CL_Variance,META_Price,META_Log_Ret,META_Variance,TSLA_Price,TSLA_Log_Ret,TSLA_Variance,NVDA_Price,NVDA_Log_Ret,NVDA_Variance,AAPL_Price,AAPL_Log_Ret,AAPL_Variance,MSTR_Price,MSTR_Log_Ret,MSTR_Variance,GSPC_Target_Variance_t+1,GLD_Target_Variance_t+1,SLV_Target_Variance_t+1,CL_Target_Variance_t+1,META_Target_Variance_t+1,TSLA_Target_Variance_t+1,NVDA_Target_Variance_t+1,AAPL_Target_Variance_t+1,MSTR_Target_Variance_t+1
2006-01-20,1261.489990234375,-1.849632241,3.4211394269439195,55.20000076293945,-0.704036461,0.4956673378319087,,,,68.34999847,2.2489431923796146,5.0577454825506125,,,,,,,0.3347206711769104,-2.835462873,8.039849705522535,2.2798845767974854,-3.803719514,14.468282141799758,9.324000358581545,-2.35304094,5.5368016654959735,0.034050722,1.055372309212587,,0.1342746162932853,,,0.3239765472248333,4.224161375141012,1.9409880628098093
2006-01-23,1263.8199462890625,0.1845283766660529,0.034050722,55.77000045776367,1.0273131505108786,1.055372309212587,,,,68.09999847,-0.36643501,0.1342746162932853,,,,,,,0.3366312980651855,0.5691893772944409,0.3239765472248333,2.3272273540496826,2.055276471704236,4.224161375141012,9.19499969482422,-1.393193476,1.9409880628098093,0.057722389,0.005148138,,2.368362829526043,,,0.2479974242639661,4.4985625813463255,0.1538819610601145
2006-01-24,1266.8599853515625,0.2402548411444657,0.057722389,55.72999954223633,-0.071750524,0.005148138,,,,67.05999755859375,-1.538948612,2.368362829526043,,,,,,,0.3383118808269501,0.4979933978116238,0.2479974242639661,2.2783870697021484,-2.120981514,4.4985625813463255,9.159000396728516,-0.392277913,0.1538819610601145,0.0296603556864949,0.5372841173940819,,3.3154217485273128,,,0.7826156638144441,6.000225621,9.324878224516578
2006-01-25,1264.6800537109375,-0.172221821,0.0296603556864949,56.13999938964844,0.7329966694290513,0.5372841173940819,,,,65.84999847,-1.820829961,3.3154217485273128,,,,,,,0.3353321850299835,-0.884655675,0.7826156638144441,2.223255157470703,-2.449535797,6.000225621,9.442999839782717,3.0536663577602217,9.324878224516578,0.5196834785524362,0.2154822488984803,,0.3852714811122161,,,11.293215350972336,6.515381467077281,1.7847528536530606
2006-01-26,1273.8299560546875,0.7208907535489939,0.5196834785524362,55.880001068115234,-0.464200656,0.2154822488984803,,,,66.26000213623047,0.6207024094622287,0.3852714811122161,,,,,,,0.3467926383018493,3.3605379555916843,11.293215350972336,2.167224168777466,-2.552524528,6.515381467077281,9.56999969482422,1.335946426191208,1.7847528536530606,0.5981497831412257,0.2010545082209405,,5.011174494174713,,,3.523302857471947,0.1727450910008526,5.353090251
2006-01-27,1283.719970703125,0.773401437,0.5981497831412257,55.630001068115234,-0.448391022,0.2010545082209405,,,,67.76000213623047,2.238565275835108,5.011174494174713,,,,,,,0.353363574,1.8770463120210823,3.523302857471947,2.1582353115081787,-0.415626143,0.1727450910008526,9.793999671936035,2.3136746207636305,5.353090251,0.0130972372820181,3.4964425827102725,,0.7515951892347249,,,1.2788676805695844,16.326262772436202,2.625893260566956
2006-01-30,1285.189941,0.1144431617966671,0.0130972372820181,56.68000030517578,1.8698776919120328,3.4964425827102725,,,,68.34999847,0.8669458975245946,0.7515951892347249,,,,,,,0.3493900001049042,-1.13087032,1.2788676805695844,2.2472262382507324,4.040577034587535,16.326262772436202,9.95400047302246,1.6204608173501005,2.625893260566956,0.1587209743162267,0.001244707,,0.3982904666553101,,,2.88300098311722,0.4592360248480708,12.296415920867195
2006-01-31,1280.0799560546875,-0.39839801,0.1587209743162267,56.70000076293945,0.035280398,0.001244707,,,,67.91999816894531,-0.63110258,0.3982904666553101,,,,,,,0.3435076475143432,-1.697940218,2.88300098311722,2.2625067234039307,0.6776695543169037,0.4592360248480708,9.611000061035156,-3.506624577,12.296415920867195,0.034504414,0.0,,4.091216263628492,,,0.004448262,0.0142239541954416,24.16159423438084
2006-02-01,1282.459961,0.1857536385185309,0.034504414,56.70000076293945,0.0,0.0,,,,66.55999755859375,-2.022675521,4.091216263628492,,,,,,,0.3437368273735046,0.066695296,0.004448262,2.259809970855713,-0.11926422,0.0142239541954416,9.149999618530272,-4.915444459,24.16159423438084,0.8284650913884216,0.2426643014181789,,8.209210822250153,,,9.563731249830772,20.26625399372541,0.0201586055864802
2006-02-02,1270.8399658203125,-0.910200578,0.8284650913884216,56.97999954223633,0.4926096846573146,0.2426643014181789,,,,64.68000030517578,-2.865172041,8.209210822250153,,,,,,,0.3332693576812744,-3.092528294,9.563731249830772,2.160333633422852,-4.501805637,20.26625399372541,9.163000106811523,0.1419810043156487,0.0201586055864802,0.2886933812142958,0.7156623449118426,,1.1260266340323126,,,0.8330477454506139,0.1206895835620973,2.8137876962291237
2006-02-03,1264.030029296875,-0.537301946,0.2886933812142958,56.5,-0.845968288,0.7156623449118426,,,,65.37000274658203,1.0611440213431504,1.1260266340323126,,,,,,,0.336325079,0.9127144928457168,0.8330477454506139,2.152841567993164,-0.347404064,0.1206895835620973,9.317999839782717,1.6774348560314118,2.8137876962291237,0.006129245,0.1510306025965374,,0.1588279955498738,,,7.717909808022664,42.797886115983424,0.1744538758829477
2006-02-06,1265.02002,0.078289497,0.006129245,56.720001220703125,0.3886265593040925,0.1510306025965374,,,,65.11000061035156,-0.398532302,0.1588279955498738,,,,,,,0.3457995653152466,2.778112634149786,7.717909808022664,2.016510486602783,-6.542009333,42.797886115983424,9.357000350952148,0.4176767600465074,0.1744538758829477,0.660589548,14.510803776273034,,9.932504288048897,,,13.119748584399922,0.1978120182047957,0.037079763
2006-02-07,1254.780029296875,-0.812766601,0.660589548,54.59999847412109,-3.809304894,14.510803776273034,,,,63.09000015258789,-3.151587582,9.932504288048897,,,,,,,0.3334984183311462,-3.62211935,13.119748584399922,2.025499105453491,0.4447606302324832,0.1978120182047957,9.338999748,-0.192561063,0.037079763,0.744003152,0.1767082471074105,,0.7389218022757816,,,8.098351841536987,3.147323599194097,0.2031659238246173
2006-02-08,1265.6500244140625,0.8625561733288215,0.744003152,54.83000183105469,0.420366801,0.1767082471074105,,,,62.54999923706055,-0.859605609,0.7389218022757816,,,,,,,0.3431253135204315,2.845760327493689,8.098351841536987,2.061753511428833,1.7740697841951136,3.147323599194097,9.296999931,-0.450739308,0.2031659238246173,0.0218622947844834,5.916231319304676,,0.0125098436945481,,,2.9127812298289566,33.32819211152095,0.001041099
2006-02-09,1263.780029296875,-0.147859037,0.0218622947844834,56.18000030517578,2.432330429712352,5.916231319304676,,,,62.619998931884766,0.1118474125518696,0.0125098436945481,,,,,,,0.3373189270496368,-1.706687209,2.9127812298289566,1.9460978507995603,-5.773057432,33.32819211152095,9.300000190734863,0.0322660580281679,0.001041099,0.064350895,6.276585635934903,,1.5710847831115322,,,0.322663376,12.738387953212522,0.4768624193286293
2006-02-10,1266.989990234375,0.2536747815164882,0.064350895,54.790000915527344,-2.505311485,6.276585635934903,,,,61.84000015258789,-1.253429209,1.5710847831115322,,,,,,,0.3354082703590393,-0.568034661,0.322663376,2.016810178756714,3.5690878320955512,12.738387953212522,9.236000061035156,-0.690552257,0.4768624193286293,0.1066037195547223,3.8896982262294006,,0.9505876674473178,,,0.1163587482539895,15.51863701508602,4.094021654298177
2006-02-13,1262.8599853515625,-0.32650225,0.1066037195547223,53.720001220703125,-1.972231788,3.8896982262294006,,,,61.24000168,-0.974980855,0.9505876674473178,,,,,,,0.3365543484687805,0.3411139813229437,0.1163587482539895,1.938905119895935,-3.939370129,15.51863701508602,9.050999641418455,-2.023368887,4.094021654298177,0.996567559,2.0254512802907625,,7.644401981,,,0.0329447935929287,19.611152263998772,0.6278191604277449
2006-02-14,1275.530029296875,0.9982823043985454,0.996567559,54.49000168,1.423183501973924,2.0254512802907625,,,,59.56999969482422,-2.764851168,7.644401981,,,,,,,0.3371657729148865,0.1815070070077978,0.0329447935929287,2.026698112487793,4.428448064954446,19.611152263998772,9.123000144958496,0.7923504025541634,0.6278191604277449,0.1223793813347901,1.8191439357366408,,10.172846320428208,,,3.6395954169499407,5.331685107717497,0.1835376405801118
2006-02-15,1280.0,0.3498276451837249,0.1223793813347901,53.75999832,-1.34875644,1.8191439357366408,,,,57.70000076293945,-3.189489978,10.172846320428208,,,,,,,0.3436598777770996,1.9077723703183092,3.6395954169499407,2.074039936065674,2.3090441978700835,5.331685107717497,9.083999633789062,-0.428412932,0.1835376405801118,0.5331056665448015,1.9706404669283812,,1.712318094793462,,,23.20873956967673,3.7308947535304298,2.936267299022433
2006-02-16,1289.3800048828125,0.7301408539075194,0.5331056665448015,54.52000045776367,1.403795023117115,1.9706404669283812,,,,58.459999084472656,1.3085557285776797,1.712318094793462,,,,,,,0.3606211245059967,4.817544973290517,23.20873956967673,2.114490509033203,1.9315524206012196,3.7308947535304298,9.241000175476074,1.7135539965295616,2.936267299022433,0.02759262,0.6460970172173699,,5.759920016280108,,,0.3253925791463304,0.1581271397622968,0.026302969126093
2006-02-17,1287.239990234375,-0.166110264,0.02759262,54.959999084472656,0.8038016031443144,0.6460970172173699,,,,59.880001068115234,2.3999833366671752,5.759920016280108,,,,,,,0.3626841008663177,0.5704319233233098,0.3253925791463304,2.106098890304565,-0.397652034,0.1581271397622968,9.255999565124512,0.1621819013518248,0.026302969126093,0.1073147453897288,0.084505099,,4.067992028414008,,,4.624341157884599,3.0149677833944124,0.000467165
2006-02-21,1283.030029296875,-0.327589294,0.1073147453897288,55.119998931884766,0.2906976071378091,0.084505099,,,,61.09999847412109,2.0169263815057823,4.067992028414008,,,,,,,0.3549681007862091,-2.150428134,4.624341157884599,2.069844961166382,-1.736366258,3.0149677833944124,9.258000373840332,0.021614008,0.000467165,0.5603106199274825,0.1586723487316775,,0.0217292231727328,,,0.0297320614444783,10.18326926532769,1.2478922127822574
2006-02-22,1292.6700439453125,0.7485389902519992,0.5603106199274825,55.34000015258789,0.3983369788654796,0.1586723487316775,,,,61.00999832,-0.147408355,0.0217292231727328,,,,,,,0.3543565571308136,-0.172429874,0.0297320614444783,2.1369614601135254,3.1911235114497982,10.18326926532769,9.362000465393066,1.1170909599411578,1.2478922127822574,0.1430563859239832,1.620471212410861,,0.5980607777938086,,,2.380134635045319,0.3613713156286768,0.836142258
2006-02-23,1287.790039,-0.378227955,0.1430563859239832,54.63999938964844,-1.272977302,1.620471212410861,,,,60.540000915527344,-0.773343894,0.5980607777938086,,,,,,,0.348931610584259,-1.542768497,2.380134635045319,2.149846315383911,0.6011416768355666,0.3613713156286768,9.447999954223633,0.9144081461238718,0.836142258,0.0161976699621334,3.2892000913023867,,14.746223960663302,,,0.000476317,0.1640480938655388,0.161118735943196
2006-02-24,1289.4300537109375,0.1272700670312287,0.0161976699621334,55.63999938964844,1.81361519934698,3.2892000913023867,,,,62.90999984741211,3.8400812440185823,14.746223960663302,,,,,,,0.3488554656505584,-0.02182469,0.000476317,2.1411564350128174,-0.40502851,0.1640480938655388,9.486000061035156,0.401395983964957,0.161118735943196,0.1318141461858903,0.5741286080880367,,9.505670238,,,15.77569792599646,0.4354787822182022,0.0
2006-02-27,1294.1199951171875,0.3630621795035809,0.1318141461858903,55.220001220703125,-0.757712748,0.5741286080880367,,,,61.0,-3.083126698,9.505670238,,,,,,,0.3629903793334961,3.9718632813827393,15.77569792599646,2.127073287963867,-0.659908162,0.4354787822182022,9.486000061035156,0.0,0.0,1.0931386220511097,2.333462798425824,,0.4487421194406786,,,0.6450316797829245,12.852903165622752,11.626633599005558
2006-02-28,1280.6600341796875,-1.045532698,1.0931386220511097,56.06999969482422,1.5275676084631489,2.333462798425824,,,,61.40999984741211,0.6698821683256531,0.4487421194406786,,,,,,,0.3600867390632629,-0.803138643,0.6450316797829245,2.052166462,-3.585094583,12.852903165622752,9.16800022125244,-3.409784978,11.626633599005558,0.6768999052975739,0.002860973,,0.8240519676302973,,,13.895947107689878,0.7861699101168461,55.18577190620321
2006-03-01,1291.239990234375,0.8227392693299463,0.6768999052975739,56.09999847412109,0.053488063656559,0.002860973,,,,61.970001220703125,0.9077730815739676,0.8240519676302973,,,,,,,0.3737631142139435,3.727726801643312,13.895947107689878,2.070443153381348,0.8866622300046654,0.7861699101168461,9.875,7.428712668168234,55.18577190620321,0.0264924021320861,1.2867893149297722,,4.920562285911043,,,0.0204215828631241,0.5407285001817062,0.092572418
2006-03-02,1289.1400146484375,-0.162764868,0.0264924021320861,56.74000168,1.1343673633042215,1.2867893149297722,,,,63.36000061035156,2.218234046693685,4.920562285911043,,,,,,,0.3742976188659668,0.1429041037308732,0.0204215828631241,2.085724115371704,0.7353424373594293,0.5407285001817062,9.845000267028809,-0.304257157,0.092572418,0.0219849743390587,0.6626364411232729,,0.2382131186170408,,,0.120053401,7.577199811014927,2.3781798264190264
2006-03-03,1287.22998,-0.14827331,0.0219849743390587,56.27999877929688,-0.814024841,0.6626364411232729,,,,63.66999816894531,0.4880708131173599,0.2382131186170408,,,,,,,0.3755967617034912,0.3464872309774056,0.120053401,2.029093980789185,-2.752671395,7.577199811014927,9.998000144958496,1.5421348275747573,2.3781798264190264,0.4889955770453322,3.5467943813737284,,3.995180960078916,,,0.041522682,11.314137697030542,2.046240449221423
2006-03-06,1278.260009765625,-0.699282187,0.4889955770453322,55.22999954223633,-1.883293493,3.5467943813737284,,,,62.40999984741211,-1.998794877,3.995180960078916,,,,,,,0.3748321831226349,-0.20377115,0.041522682,1.961977481842041,-3.363649461,11.314137697030542,9.855999946594238,-1.430468612,2.046240449221423,0.0347317396397582,0.2583262851255987,,1.7924776229479802,,,2.982590794285145,1.5864958867957044,0.2586722348911052
2006-03-07,1275.8800048828125,-0.186364534,0.0347317396397582,54.95000076293945,-0.508258089,0.2583262851255987,,,,61.58000183105469,-1.338834427,1.7924776229479802,,,,,,,0.3684143424034118,-1.727017891,2.982590794285145,1.986846089363098,1.2595617836357629,1.5864958867957044,9.805999755859377,-0.508598304,0.2586722348911052,0.041123262,3.2383209922304244,,6.584009385098359,,,0.248957191631984,0.9703226894131696,0.001663808
2006-03-08,1278.469970703125,0.2027887120114596,0.041123262,53.970001220703125,-1.799533549,3.2383209922304244,,,,60.02000045776367,-2.565932459,6.584009385098359,,,,,,,0.3665806949138641,-0.498956102,0.248957191631984,1.9673707485198972,-0.985049587,0.9703226894131696,9.81000042,0.0407898019678294,0.001663808,0.2393926412667511,0.2490324707879823,,0.557941299,,,0.2702174536860387,7.129500851044829,1.1580143660624336
2006-03-09,1272.22998,-0.489277673,0.2393926412667511,54.24000168,0.4990315328593799,0.2490324707879823,,,,60.470001220703125,0.7469546832969279,0.557941299,,,,,,,0.3684912323951721,0.5198244450639453,0.2702174536860387,1.9155348539352417,-2.670112517,7.129500851044829,9.704999923706056,-1.076110759,1.1580143660624336,0.5180575516455954,0.5757331252561634,,0.7173643649147088,,,3.086957993879066,1.3554241168840793,6.215708785720415
2006-03-10,1281.4200439453125,0.7197621493560185,0.5180575516455954,53.83000183105469,-0.758770799,0.5757331252561634,,,,59.959999084472656,-0.846973651,0.7173643649147088,,,,,,,0.3620734810829162,-1.756974102,3.086957993879066,1.8933629989624023,-1.164226832,1.3554241168840793,9.949999809265137,2.4931323241497663,6.215708785720415,0.044629847,0.7880877662403566,,8.844770664550477,,,1.4294343743633415,14.93663971432074,12.086416301857684
2006-03-13,1284.1300048828125,0.2112577727036599,0.044629847,54.310001373291016,0.887743074,0.7880877662403566,,,,61.77000045776367,2.9740159153155985,8.844770664550477,,,,,,,0.3664283752441406,1.1955895509594174,1.4294343743633415,1.9679700136184688,3.8647949123233873,14.93663971432074,10.302000045776367,3.4765523585669875,12.086416301857684,1.0696640803932114,1.052334220296934,,4.538147519,,,7.481950716472451,6.082427243001436,11.0368804506218
2006-03-14,1297.47998,1.034245657662246,1.0696640803932114,54.869998931884766,1.0258334271688236,1.052334220296934,,,,63.09999847412109,2.130292824666675,4.538147519,,,,,,,0.376589685678482,2.735315469278169,7.481950716472451,2.017108678817749,2.466257740586218,6.082427243001436,10.649999618530272,3.3221800749841663,11.0368804506218,0.1815403811758627,0.2066498608723057,,2.204692373472641,,,2.528045320075864,2.664615617959617,1.0180491691956202
2006-03-15,1303.02002,0.4260755580596741,0.1815403811758627,55.119998931884766,0.4545875722809695,0.2066498608723057,,,,62.16999816894531,-1.484820654,2.204692373472641,,,,,,,0.3826252520084381,1.5899828049623257,2.528045320075864,1.98444938659668,-1.632365038,2.664615617959617,10.758000373840332,1.008984226435488,1.0180491691956202,0.031371016050067,0.1586723487316775,,5.029454556572101,,,11.925480582973837,8.654459255,6.460726977538609
2006-03-16,1305.3299560546875,0.1771186496393506,0.031371016050067,55.34000015258789,0.3983369788654796,0.1586723487316775,,,,63.58000183105469,2.242644545301841,5.029454556572101,,,,,,,0.3696374893188476,-3.453328913,11.925480582973837,1.9269202947616575,-2.941846232,8.654459255,10.48799991607666,-2.541796014,6.460726977538609,0.0216044544526585,0.1586723487316899,,1.6439662324982665,,,0.6446054582555273,0.2946069977196005,2.4956107037723134
2006-03-17,1307.25,0.1469845381414607,0.0216044544526585,55.119998931884766,-0.398336979,0.1586723487316899,,,,62.77000045776367,-1.282172466,1.6439662324982665,,,,,,,0.3726171553134918,0.8028732516752114,0.6446054582555273,1.937407612800598,0.542777116,0.2946069977196005,10.654999732971191,1.5797502029663784,2.4956107037723134,0.0276020404205839,0.008220809,,14.559653464485304,,,0.5801962205170964,1.084893571212509,0.5823290524363779
2006-03-20,1305.0799560546875,-0.166138618,0.0276020404205839,55.16999816894531,0.090668677,0.008220809,,,,60.41999816894531,-3.815711397,14.559653464485304,,,,,,,0.3697896897792816,-0.761706125,0.5801962205170964,1.917332649230957,-1.041582244,1.084893571212509,10.574000358581545,-0.763104876,0.5823290524363779,0.3639830819768692,0.3821429620693761,,0.061482689,,,23.23243908135683,12.014063239519306,4.0628165507309415
2006-03-21,1297.22998,-0.603310104,0.3639830819768692,54.83000183105469,-0.618177128,0.3821429620693761,,,,60.56999969482422,0.2479570301372042,0.061482689,,,,,,,0.3880501091480255,4.820004054080954,23.23243908135683,1.8520139455795288,-3.466130875,12.014063239519306,10.36299991607666,-2.015642962,4.0628165507309415,0.3603018291519664,0.0213205003800665,,3.8486989328591714,,,8.507430813465435,0.051431478,0.922270343
2006-03-22,1305.040039,0.6002514715950028,0.3603018291519664,54.75,-0.146015411,0.0213205003800665,,,,61.77000045776367,1.9618101164126895,3.8486989328591714,,,,,,,0.3768951296806335,-2.916750043,8.507430813465435,1.847818613052368,-0.226785091,0.051431478,10.463000297546388,0.9603490733154008,0.922270343,0.066854948,0.008347478,,11.599490094149552,,,3.41455383067824,6.145482831670482,0.3055876506522769
2006-03-23,1301.6700439453125,-0.258563238,0.066854948,54.70000076293945,-0.091364532,0.008347478,,,,63.90999984741211,3.4058024156062774,11.599490094149552,,,,,,,0.3839243352413177,1.847851138668437,3.41455383067824,1.802574157714844,-2.479008437,6.145482831670482,10.520999908447266,0.5527998287375612,0.3055876506522769,0.009658914,3.347408431839152,,0.2982848095927705,,,11.070495582448457,0.1108471198081904,0.3055876506522754
2006-03-24,1302.949951171875,0.098279775,0.009658914,55.709999084472656,1.8295924223277575,3.347408431839152,,,,64.26000213623047,0.5461545656613799,0.2982848095927705,,,,,,,0.3969132900238037,3.327235426363523,11.070495582448457,1.7965826988220217,-0.332937111,0.1108471198081904,10.463000297546388,-0.552799829,0.3055876506522754,0.0105871434419659,1.4718977690686024,,0.024253898,,,7.070665251,0.5675816266317286,0.000365399
2006-03-27,1301.6099853515625,-0.102893846,0.0105871434419659,56.38999938964844,1.2132179396417622,1.4718977690686024,,,,64.16000366210938,-0.15573663,0.024253898,,,,,,,0.407609075307846,2.6590722537632407,7.070665251,1.7830984592437744,-0.753380134,0.5675816266317286,10.461000442504885,-0.019115417,0.000365399,0.4171866453888152,0.3444817493694631,,8.605281904185299,,,2.3270057164161884,1.8317288962184184,0.2985227932589691
2006-03-28,1293.22998,-0.645899873,0.4171866453888152,56.060001373291016,-0.586925676,0.3444817493694631,,,,66.06999969482422,2.9334760786795755,8.605281904185299,,,,,,,0.4138746261596679,1.5254526267361397,2.3270057164161884,1.7591283321380615,-1.353413793,1.8317288962184184,10.404000282287598,-0.546372394,0.2985227932589691,0.5538240382194117,3.1883705625720613,,0.3288974109177092,,,27.3805221168258,35.79949658827994,2.6885926715846664
2006-03-29,1302.8900146484375,0.7441935488966642,0.5538240382194117,57.06999969482422,1.7856008967773458,3.1883705625720613,,,,66.44999694824219,0.5734957810810025,0.3288974109177092,,,,,,,0.4361078143119812,5.232640071400459,27.3805221168258,1.8675942420959477,5.983268052517783,35.79949658827994,10.576000213623049,1.6396928589173847,2.6885926715846664,0.04114129,6.999247691414778,,1.0981376801154372,,,0.46367592,0.4509492224917854,0.3684287971744301
2006-03-30,1300.25,-0.202833158,0.04114129,58.59999847412109,2.645609134285482,6.999247691414778,,,,67.15000153,1.0479206459057084,1.0981376801154372,,,,,,,0.4390875697135925,0.6809375299879042,0.46367592,1.8801778554916384,0.6715275292136469,0.4509492224917854,10.51200008392334,-0.606983358,0.3684287971744301,0.1719141750447492,0.7342832568427372,,0.6043601416439973,,,0.1340136417020223,0.002282263,0.0261117146013551
2006-03-31,1294.8699951171875,-0.414625343,0.1719141750447492,58.09999847412109,-0.856903295,0.7342832568427372,,,,66.62999725341797,-0.777406034,0.6043601416439973,,,,,,,0.4374831020832062,-0.366078737,0.1340136417020223,1.879279851913452,-0.047773039,0.002282263,10.529000282287598,0.1615911959277334,0.0261117146013551,0.051437035,0.4029945876299455,,0.0272103487156103,,,1.2352861718376702,0.0124653127167021,0.5964184885597211
2006-04-03,1297.810059,0.2267973429724808,0.051437035,58.470001220703125,0.6348185470116209,0.4029945876299455,,,,66.73999786376953,0.1649555961936737,0.0272103487156103,,,,,,,0.4423725605010986,1.111434285883637,1.2352861718376702,1.8771828413009644,-0.111648165,0.0124653127167021,10.447999954223633,-0.772281353,0.5964184885597211,0.3890264014433632,0.0574681191665898,,0.5884206448273538,,,20.92339723517702,5.7153854654341165,0.3614088800843435
