Date,GLD_Price,SLV_Price,GLD_Implied_Vol,SLV_Implied_Vol,GLD_Log_Ret,GLD_Realized_Vol,SLV_Log_Ret,SLV_Realized_Vol
8/3/2006,64.12000274658203,12.079999923706055,,,-0.00977733,0.2367536775830695,-0.007422727,0.39941934983695027
8/4/2006,64.27999877929688,12.383000373840332,,,0.002492151,0.23542158648151096,0.024773408,0.40587794747336575
8/7/2006,64.5,12.31000042,,,0.003416702,0.2340953842788465,-0.00591262,0.39543630264682467
8/8/2006,63.970001220703125,12.260000228881836,,,-0.008250981,0.23322898687656807,-0.004070025,0.3857731331512969
8/9/2006,64.62999725341797,12.517999649047852,,,0.010264414233311715,0.21447570354351198,0.020825631289652424,0.3653251886624819
8/10/2006,63.25,12.121000289916992,,,-0.021583529,0.21866047165934444,-0.032228071,0.38604446608764653
8/11/2006,62.709999084472656,11.918999671936035,,,-0.008574218,0.2163190829592801,-0.016805771,0.39135313424925344
8/14/2006,62.25,12.04800033569336,,,-0.007362375,0.21562660374496245,0.010764960944414623,0.389204892
8/15/2006,62.00999832,12.104999542236328,,,-0.0038629,0.19289707679591342,0.004719854,0.3316655922918609
8/16/2006,62.49000168,12.324000358581543,,,0.007710936,0.18721324207616505,0.017930057,0.3114814391496222
8/17/2006,61.029998779296875,11.967000007629395,,,-0.023641044,0.19167765179375718,-0.029395748,0.2948662484909063
8/18/2006,61.040000915527344,12.06000042,,,0.000163875,0.1754520361308673,0.007741364,0.280573778
8/21/2006,62.439998626708984,12.411999702453613,,,0.022676672,0.18784109191867482,0.028769496520529788,0.2895578658551941
8/22/2006,62.04999923706055,12.295000076293945,,,-0.006265574,0.1861341405185515,-0.009471041,0.29472118
8/23/2006,61.83000183105469,12.5,,,-0.003551786,0.18536622558192814,0.016535962434817215,0.29711590034997326
8/24/2006,61.75,12.359999656677246,,,-0.001294738,0.18361838563668723,-0.01126322,0.3026262242629542
8/25/2006,61.77000045776367,12.420000076293945,,,0.000323842,0.17581986348926457,0.004842658,0.2948490916527073
8/28/2006,61,12.031999588012695,,,-0.012543953,0.1796068769117005,-0.03173835,0.3200867927301694
8/29/2006,60.939998626708984,12.274999618530273,,,-0.000984113,0.17941171526248756,0.019994909637103094,0.3256568047935292
8/30/2006,61.41999816894531,12.51099967956543,,,0.007845734,0.1681722798269965,0.019043589,0.31672880934189995
8/31/2006,62.290000915527344,12.907999992370605,,,0.014065428763227219,0.17490622739226525,0.031239041875620332,0.3131054539308533
9/1/2006,62.13999938964844,12.960000038146973,,,-0.00241102,0.17254200719090032,0.00402042,0.31089783696202616
9/5/2006,63.36000061035156,12.975000381469727,,,0.019442863,0.18687222075699378,0.001156765,0.30099759366892237
9/6/2006,62.86000061035156,12.98799991607666,,,-0.007922716,0.18786091150568562,0.001001389,0.2995923229696245
9/7/2006,61.25,12.569999694824219,,,-0.025946192,0.20538146818608627,-0.032712849,0.32308051735424653
9/8/2006,60.63999938964844,12.130000114440918,,,-0.010009118,0.20202141413909136,-0.035631266,0.33866270525520487
9/11/2006,58.5,11.074999809265137,,,-0.035927977,0.22357755820821051,-0.090991434,0.44903705395294424
9/12/2006,58.31999969482422,11.019000053405762,,,-0.003081672,0.22288274552229495,-0.005069238,0.4467525043434732
9/13/2006,58.619998931884766,11.18500042,,,0.005130835,0.2243208404673022,0.014952572105776035,0.4486967489534137
9/14/2006,57.189998626708984,10.699999809265137,,,-0.024696883,0.23675825468484638,-0.044329909,0.46903153051740154
9/15/2006,57.400001525878906,10.798999786376953,,,0.003665296,0.23467406227222348,0.009209794,0.4644049071779077
9/18/2006,58.22999954223633,11.170000076293945,,,0.014356348078949017,0.23159110360492466,0.033778102,0.47621383447790844
9/19/2006,56.91999816894531,10.788000106811523,,,-0.022753937,0.2419729572827155,-0.034797205,0.48649488797194756
9/20/2006,57.25999832,10.88599967956543,,,0.005955529,0.22571778266792528,0.009043115,0.4737161006129478
9/21/2006,57.95000076293945,11.18500042,,,0.011978312594347288,0.23228862629057295,0.027096102,0.4873210972548537
9/22/2006,58.5,11.151000022888184,,,0.009446171,0.23640692352643392,-0.00304445,0.4813523305216408
9/25/2006,58.5,11.187999725341797,,,0,0.2365420063869425,0.003312569,0.481777827
9/26/2006,58.74000168,11.378000259399414,,,0.0040942,0.23748284267794595,0.016839938336430497,0.4865546573897565
9/27/2006,59.810001373291016,11.619999885559082,,,0.018051939672373406,0.2445535985869617,0.021046052448362298,0.483221292
9/28/2006,59.790000915527344,11.541000366210938,,,-0.000334456,0.24456241456528993,-0.006821797,0.4769686035486066
9/29/2006,59.470001220703125,11.451000213623047,,,-0.005366434,0.2428811426872547,-0.007828863,0.4704043372043839
10/2/2006,59.150001525878906,11.43500042,,,-0.005395388,0.23639927764670896,-0.001398217,0.4526614660177012
10/3/2006,57.11000061035156,10.81000042,,,-0.035097373,0.26203534837266995,-0.056207194,0.48329249067590124
10/4/2006,56.369998931884766,10.800000190734863,,,-0.01304216,0.2492367940125793,-0.000925519,0.4828143549771532
10/5/2006,56.91999816894531,11.07800006866455,,,0.009709658,0.25456397653360113,0.025415014,0.49623918117070476
10/6/2006,56.99000168,11.095000267028809,,,0.001229102,0.24317356945559665,0.001533415,0.4885002240446642
10/9/2006,57.20000076293945,11.277999877929688,,,0.003678068,0.24313197272592046,0.016359334109187346,0.4818435737371263
10/10/2006,57,11.118000030517578,,,-0.003502644,0.21129356643251007,-0.014288495,0.3655106392867679
10/11/2006,56.880001068115234,11.17300033569336,,,-0.002107464,0.21121333207802204,0.004934764,0.3653416330246491
10/12/2006,57.49000168,11.291000366210938,,,0.010667244557621159,0.21415143202111592,0.010505797022012724,0.3634697911247653
10/13/2006,58.56999969482422,11.638999938964844,,,0.018611566060242047,0.2059766480508275,0.030355542083554277,0.3387739606424113
10/16/2006,59.16999816894531,11.845000267028809,,,0.010192010851696898,0.20821540368830865,0.017544337,0.34160563410361744
10/17/2006,58.650001525878906,11.687999725341797,,,-0.008827025,0.20557456729716267,-0.013343209,0.3293283318678442
10/18/2006,58.59000015258789,11.722000122070312,,,-0.001023565,0.18782924148714503,0.002904778,0.3006710253514482
10/19/2006,59.40999984741211,12.069999694824219,,,0.013898523638232187,0.1922325916882335,0.029255581,0.31288620421573404
10/20/2006,58.779998779296875,11.876999855041504,,,-0.01066092,0.19305813303552274,-0.016119265,0.3100876463889391
10/23/2006,57.75999832,11.638999938964844,,,-0.017505175,0.2000806890409969,-0.020242222,0.319783966
10/24/2006,58.16999816894531,11.788999557495117,,,0.007073261,0.20184327571650615,0.012805333058766593,0.3219435419616435
10/25/2006,58.75999832,11.895000457763672,,,0.010091596,0.20452828757850203,0.008951326,0.31865666684787075
10/26/2006,59.290000915527344,12.105999946594238,,,0.00897935,0.19671315955646096,0.017583010819358365,0.316281497
10/27/2006,59.400001525878906,12.01099967956543,,,0.001853579,0.19687052443865913,-0.007878323,0.31667168191420036
10/30/2006,59.900001525878906,12.105999946594238,,,0.008382279,0.19817921748952433,0.007878323,0.31526232612550875
10/31/2006,60.24000168,12.267999649047852,,,0.005660081,0.19784579934900848,0.013293024586900966,0.3169890433656277
11/1/2006,61.36000061035156,12.444000244140625,,,0.018421555651427647,0.1581345721161691,0.014244381009649415,0.233043866
11/2/2006,61.91999816894531,12.515000343322754,,,0.009085033,0.1473214119782022,0.005689354,0.23143650657551518
11/3/2006,62.29999923706055,12.552000045776367,,,0.006118214,0.14623379800984374,0.002952067,0.2218198320577324
11/6/2006,61.88999938964844,12.609999656677246,,,-0.006602808,0.1507534821883256,0.004610104,0.22130367346348093
11/7/2006,62.040000915527344,12.595000267028809,,,0.002420747,0.15084261243532568,-0.001190192,0.2193895527170605
11/8/2006,61.11000061035156,12.416999816894531,,,-0.015103824,0.16285979418115265,-0.014233444,0.21932782269972212
11/9/2006,62.95000076293945,13.027999877929688,,,0.029665243715548233,0.18519017964948972,0.048034391,0.2646512084053096
11/10/2006,62.49000168,12.967000007629395,,,-0.007334202,0.18850816179453253,-0.004693209,0.26756306845978134
11/13/2006,62.189998626708984,12.859999656677246,,,-0.004812378,0.18296869956041392,-0.008285977,0.257616882
11/14/2006,61.630001068115234,12.776000022888184,,,-0.009045411,0.18536992767384705,-0.006553279,0.25605781598662075
11/15/2006,61.84000015258789,12.86299991607666,,,0.003401624,0.1812142013092632,0.006786554,0.2486600093108266
11/16/2006,61.310001373291016,12.755000114440918,,,-0.008607423,0.184949661,-0.008431606,0.2526801569323155
11/17/2006,61.779998779296875,12.763999938964844,,,0.007636684,0.1811759568157585,0.000705343,0.2355286460865678
11/20/2006,61.77000045776367,12.704999923706055,,,-0.000161851,0.17559621769492506,-0.004633093,0.2272016986424585
11/21/2006,62.27000045776367,13.029999732971191,,,0.008061959,0.16086478638343488,0.02525876,0.22265393836030323
11/22/2006,62.5,13.032999992370605,,,0.003686781,0.16036520658556674,0.000230231,0.2216258705716854
11/24/2006,63.5,13.41100025177002,,,0.015873349156290163,0.16459148507461463,0.028590683,0.23624644741731932
11/27/2006,63.70000076293945,13.494999885559082,,,0.003144669,0.16346799403462212,0.006243953,0.23229995905313666
11/28/2006,63.56999969482422,13.734000205993652,,,-0.002042918,0.1644914318383851,0.017555287207572174,0.2310004430511239
11/29/2006,63.15999984741211,13.567999839782715,,,-0.006470469,0.16666297816788392,-0.012160458,0.23963501742210377
11/30/2006,64.38999938964844,13.968000411987305,,,0.019287145099564598,0.17630087959370325,0.029054961351248142,0.252051044
12/1/2006,64.12000274658203,13.958000183105469,,,-0.004201961,0.16890879808904113,-0.000716195,0.2513466484092715
12/4/2006,64.12000274658203,14.085000038146973,,,0,0.16709384488967594,0.00905757,0.2516547639028625
12/5/2006,63.810001373291016,13.815999984741211,,,-0.004846431,0.16772563618375488,-0.019283064,0.2660116123307526
12/6/2006,62.689998626708984,13.569999694824219,,,-0.017708016,0.17826593867655696,-0.017965888,0.2772270782422565
12/7/2006,62.72999954223633,13.88599967956543,,,0.000637871,0.17814490120820473,0.023019663897218684,0.2846586815334187
12/8/2006,62.04999923706055,13.680000305175781,,,-0.010899295,0.1740448947254216,-0.014946181,0.285264381
12/11/2006,62.56999969482422,13.81499958,,,0.008345426,0.14212193812235258,0.009819993,0.23892408395790019
12/12/2006,62.52000045776367,13.812999725341797,,,-0.000799412,0.13982415902623757,-0.00014477,0.23764447717080942
12/13/2006,62.47999954223633,13.75,,,-0.000640015,0.1387490732921995,-0.004571334,0.23576070212181932
12/14/2006,62.119998931884766,13.717000007629395,,,-0.005778517,0.1364421790391867,-0.002402884,0.23403233052319902
12/15/2006,61,12.81499958,,,-0.018194117,0.15022316318761858,-0.068019613,0.33986584536035785
12/18/2006,61.040000915527344,12.446999549865723,,,0.000655538,0.14744303613553245,-0.029136733,0.3534963676155079
12/19/2006,61.79999923706055,12.649999618530273,,,0.012373950143335283,0.15147772036537072,0.016177591163057076,0.35855434901887373
12/20/2006,61.619998931884766,12.460000038146973,,,-0.002916876,0.1518186043288486,-0.015133669,0.3619354950082184
12/21/2006,61.380001068115234,12.350000381469727,,,-0.003902409,0.14933531773760592,-0.008867422,0.3499328869498895
12/22/2006,61.650001525878906,12.58899974822998,,,0.004389188,0.14961400360833718,0.019167302822692047,0.3578885866123792
12/26/2006,61.97999954223633,12.623000144958496,,,0.005338491,0.1390288053206774,0.002697161,0.34117009562094963
12/27/2006,62.220001220703125,12.779999732971191,,,0.003864766,0.13933137388557645,0.012360869800710793,0.34387934836428324
12/28/2006,62.900001525878906,12.802000045776367,,,0.010869677,0.14530503412907297,0.001719984,0.3364850814937549
12/29/2006,63.209999084472656,12.86400032043457,,,0.004916314,0.14476724620768838,0.004831325,0.3360248722693827
1/3/2007,62.279998779296875,12.557999610900879,,,-0.014822175,0.13554679669520317,-0.024074856,0.3232463379832904
1/4/2007,61.650001525878906,12.579999923706055,,,-0.010167073,0.13853906408617583,0.001750363,0.32377715853700956
1/5/2007,60.16999816894531,12.175000190734863,,,-0.024299396,0.15853432624267447,-0.032723561,0.33321392653908044
1/8/2007,60.47999954223633,12.218000411987305,,,0.005138866,0.16084766006331747,0.003525623,0.3319328719445615
1/9/2007,60.849998474121094,12.425000190734863,,,0.00609907,0.1535603084753909,0.016800279386311207,0.33774494112228753
1/10/2007,60.59000015258789,12.373000144958496,,,-0.004281929,0.15367584434618928,-0.004193896,0.32294494315470496
1/11/2007,60.630001068115234,12.289999961853027,,,0.000659972,0.1500874291441044,-0.00673077,0.32116411415122875
1/12/2007,62.16999816894531,12.779999732971191,,,0.025082701,0.17283742646251934,0.039095507581075585,0.3527603987120331
1/16/2007,61.970001220703125,12.541999816894531,,,-0.003222122,0.17312819205548605,-0.018798431,0.3562868351396575
1/17/2007,62.63999938964844,12.737000465393066,,,0.010753625266441386,0.17739278671288897,0.015428183,0.3629776523253782
1/18/2007,62.25999832,12.60200023651123,,,-0.006084904,0.1775243171807708,-0.01065563,0.3637470548019957
1/19/2007,63,12.800999641418457,,,0.011815588337062208,0.16876493139619894,0.015667714574360482,0.28534335768809094
1/22/2007,62.720001220703125,12.87399959564209,,,-0.004454331,0.17002451865647855,0.005686477,0.26542341383172297
1/23/2007,64.23000336,13.24899959564209,,,0.023790048029069068,0.18346695193620063,0.028712305,0.27737655488443563
1/24/2007,64.33000183105469,13.204999923706055,,,0.00155567,0.1826592975800153,-0.003326507,0.271020802
1/25/2007,64.05999755859375,13.24899959564209,,,-0.004206008,0.1827869286498221,0.003326507,0.26769755853447486
1/26/2007,64.16999816894531,13.354999542236328,,,0.001715677,0.18258759292269977,0.007968765,0.2621107545634736
1/29/2007,63.77000045776367,13.128000259399414,,,-0.006252916,0.18425097907422433,-0.017143439,0.2710786325179866
1/30/2007,64.22000122070312,13.32800006866455,,,0.00703184,0.18511896557086974,0.015119717029350914,0.27258844262094756
1/31/2007,64.83000183105469,13.515999794006348,,,0.00945378,0.18427969946548883,0.014007063034928543,0.27573471962257157
2/1/2007,65.22000122070312,13.604999542236328,,,0.005997702,0.1845746361675084,0.006563185,0.2759776969609923
2/2/2007,64.27999877929688,13.392000198364258,,,-0.014517667,0.18423824552703788,-0.01577981,0.26720669656643825
2/5/2007,64.30999755859375,13.437999725341797,,,0.00046658,0.1793678971981082,0.003428965,0.2671661517700158
2/6/2007,64.79000091552734,13.609999656677246,,,0.007436182,0.15237062372717194,0.012718297378564414,0.23470535653722174
2/7/2007,64.62999725341797,13.58899974822998,,,-0.002472628,0.15362953967541504,-0.001544168,0.23584414478770174
2/8/2007,65.51999664,13.74899959564209,,,0.013676732,0.15764602488210214,0.011705441,0.23329630898854853
2/9/2007,66.12000274658203,13.805999755859375,,,0.009115926,0.15611465800154775,0.004137198,0.2310136122696114
2/12/2007,65.66999816894531,13.595000267028809,,,-0.006829142,0.16032843438242914,-0.015401165,0.23849574635720863
2/13/2007,65.83999633789062,13.800999641418457,,,0.002585328,0.14040768720614552,0.015038929597489243,0.2074545295446774
2/14/2007,66.37000274658203,14.022000312805176,,,0.008017688,0.13980015625204503,0.015886519769331277,0.19453512601867937
2/15/2007,66.41000366210938,13.95199966430664,,,0.000602514,0.1373511440740281,-0.005004704,0.19402282330339793
2/16/2007,66.36000061035156,13.901000022888184,,,-0.000753228,0.13421988634570833,-0.003662061,0.18865104053068954
2/20/2007,65.30999755859375,13.789999961853027,,,-0.015949348,0.1453390920916933,-0.008017093,0.1890973110489873
2/21/2007,67.34999847,14.184000015258789,,,0.030757753667661307,0.1747226797468723,0.028170880808749035,0.20745701459878343
2/22/2007,67.15000153,14.18500042,,,-0.002973935,0.1592668412465084,7.052799485283357e-05,0.18838657339279058
2/23/2007,67.72000122070312,14.527999877929688,,,0.00845263,0.160745668,0.023892715613986357,0.19967153267630633
2/26/2007,68.09999847,14.699000358581543,,,0.005595615,0.15921401848934294,0.011701675198291564,0.2011290619657066
2/27/2007,65.41000366210938,14.038999557495117,,,-0.040301983,0.218636423,-0.045940349,0.26687113277476854
2/28/2007,66.48000336,14.125,,,0.016225993082467267,0.22317513695671767,0.006107138,0.2574278355003136
3/1/2007,65.81999969482422,13.539999961853027,,,-0.009977462,0.22608478056699985,-0.042298012,0.2983236708486443
3/2/2007,63.709999084472656,12.878000259399414,,,-0.032582217,0.2520823880712386,-0.050127815,0.3419543130556792
3/5/2007,62.93000030517578,12.548999786376953,,,-0.012318519,0.25381085604851406,-0.025879485,0.3497353854624507
3/6/2007,64.15000153,12.895999908447266,,,0.019201112459463956,0.2591791459420697,0.027276214559902215,0.36278635491965816
3/7/2007,64.30000305175781,12.899999618530273,,,0.002335564,0.25931113042962045,0.000310103,0.3623809016991858
3/8/2007,64.48000336,12.914999961853027,,,0.002795472,0.2581282627998203,0.001162142,0.3586810333653604
3/9/2007,64.25,12.854999542236328,,,-0.003573426,0.25827697664128635,-0.004656618,0.3587390116490219
3/12/2007,64.37000274658203,12.946000099182129,,,0.001866005,0.2534299301433321,0.007054063,0.35675105461152823
3/13/2007,63.720001220703125,12.68999958,,,-0.010149225,0.25267666446918136,-0.019972619,0.3605440284737257
3/14/2007,63.939998626708984,12.800999641418457,,,0.003446618,0.25258681596842186,0.008709016,0.36062291620414616
3/15/2007,63.97999954223633,12.930999755859375,,,0.000625405,0.2523008455158351,0.010104245571478059,0.3579309893318522
3/16/2007,64.62000274658203,13.092000007629395,,,0.009953476,0.2532950259501608,0.012373847,0.35578354099546994
3/19/2007,64.73999786376953,13.102999687194824,,,0.001855213,0.25344898832791424,0.000839831,0.3560000458529063
3/20/2007,65.26999664,13.256999969482422,,,0.008153246,0.2555218922350955,0.011684524765058105,0.3595861266507325
3/21/2007,65.81999969482422,13.319999694824219,,,0.008391278,0.25120054672557707,0.00474093,0.3597277980269299
3/22/2007,65.76000213623047,13.388999938964844,,,-0.000911956,0.2255791,0.005166828,0.34418941175077916
3/23/2007,65.15000153,13.121999740600586,,,-0.009319456,0.22729441216291354,-0.020143279,0.3491911442980532
3/26/2007,65.83999633789062,13.331999778747559,,,0.010535174,0.228547482,0.015876952695498308,0.3422425425453453
3/27/2007,65.69999694824219,13.185999870300293,,,-0.002128622,0.227155815,-0.011011493,0.3380552329249371
3/28/2007,66.05000305175781,13.32800006866455,,,0.005313198,0.17945858424085284,0.010711439721448768,0.3075602863150438
3/29/2007,65.65000153,13.253999710083008,,,-0.006074453,0.17121660137705075,-0.005567719,0.3061112194724734
3/30/2007,65.73999786376953,13.35200023651123,,,0.001369912,0.16786382041961284,0.007366832,0.27232004413501654
4/2/2007,65.84999847,13.241999626159668,,,0.001671869,0.11909364598949713,-0.008272636,0.20738950183756671
4/3/2007,65.83000183105469,13.338000297546387,,,-0.000303716,0.10821051,0.007223558,0.1829326111692013
4/4/2007,66.80999755859375,13.574999809265137,,,0.014777044100175683,0.10021425639711909,0.017612725,0.16926229837983695
4/5/2007,66.86000061035156,13.65999984741211,,,0.000748157,0.10028509234381543,0.006241991,0.169567306
4/9/2007,66.52999877929688,13.699999809265137,,,-0.004947935,0.1029267073908886,0.002923976,0.16947238868666029
4/10/2007,67.16000366210938,13.847999572753906,,,0.009424931,0.10470293235660623,0.010744968109532594,0.1693207599514237
4/11/2007,67.08000183105469,13.77400016784668,,,-0.001191922,0.10532647584587401,-0.005358018,0.17152289965341247
4/12/2007,66.98999786376953,13.810999870300293,,,-0.001342642,0.096623807,0.002682597,0.1499705883651786
4/13/2007,67.83999633789062,13.989999771118164,,,0.012608614870701874,0.1029029493072511,0.012877406,0.15228616882686125
4/16/2007,68.40000153,13.979999542236328,,,0.008220909,0.10421793128603399,-0.000715068,0.1516378511124779
4/17/2007,68,13.838000297546387,,,-0.005865142,0.10566191311245324,-0.010209251,0.15551814735206185
4/18/2007,68.37999725341797,13.880000114440918,,,0.005572639,0.10619148703618729,0.003030511,0.1553839268241815
4/19/2007,67.52999877929688,13.559000015258789,,,-0.012508419,0.11623494058744573,-0.023398429,0.17609376142138625
4/20/2007,68.69999694824219,13.871000289916992,,,0.017177229296498005,0.12623736739382635,0.022749816076562197,0.19122139969359797
4/23/2007,68.26000213623047,13.930000305175781,,,-0.00642518,0.129269675,0.004244459,0.19105130505451712
4/24/2007,67.73000336,13.710000038146973,,,-0.007794712,0.1277191865061219,-0.015919313,0.18539092161480758
4/25/2007,67.88999938964844,13.746000289916992,,,0.002359477,0.12379330146646626,0.002622397,0.17852752322274454
4/26/2007,66.87000274658203,13.260000228881836,,,-0.015138262,0.13613344210439787,-0.035995892,0.21728433014313306
4/27/2007,67.55999755859375,13.48900032043457,,,0.010265578663396079,0.13922935426111777,0.01712256,0.22224580490375795
4/30/2007,67.08999633789062,13.335000038146973,,,-0.006981109,0.1398501255909953,-0.011482402,0.225228978
5/1/2007,66.69000244140625,13.187999725341797,,,-0.005979894,0.1419293144532998,-0.011084856,0.2269870665960404
5/2/2007,66.66000366210938,13.170000076293945,,,-0.000449925,0.1419334065028701,-0.001365783,0.22529567813479007
5/3/2007,67.48999786376953,13.317000389099121,,,0.012374279286040058,0.14761720978924733,0.011099922190033985,0.22730914333217173
5/4/2007,68.19000244140625,13.383000373840332,,,0.010318555232789657,0.14318644774347264,0.004943829,0.21897153183915294
5/7/2007,68.25,13.456000328063965,,,0.000879472,0.14318456542693897,0.005439855,0.21866953818513105
5/8/2007,67.87999725341797,13.399999618530273,,,-0.005436034,0.1434489138009821,-0.004170449,0.21856233204701025
5/9/2007,67.44999694824219,13.324000358581543,,,-0.006354862,0.1421202725805005,-0.005687731,0.2147644181725129
5/10/2007,66,12.95300006866455,,,-0.021731795,0.16119538511581388,-0.02823952,0.233317097
5/11/2007,66.44999694824219,13.147000312805176,,,0.006794997,0.16328433255790786,0.014866192658188034,0.24070785780937345
5/14/2007,66.27999877929688,13.050000190734863,,,-0.002561565,0.15638388450231025,-0.007405471,0.23472485512067204
5/15/2007,66.54000091552734,13.123000144958496,,,0.00391511,0.15383814919733985,0.005578279,0.23660706980573865
5/16/2007,65.59999847,12.859999656677246,,,-0.014227612,0.15957654469708762,-0.020244735,0.24292276117315523
5/17/2007,65.05999755859375,12.770000457763672,,,-0.008265789,0.15881646617336884,-0.007022986,0.24201714978402933
5/18/2007,65.51999664,12.904000282287598,,,0.007045505,0.1575282708097754,0.010438656807633617,0.23610244397289956
5/21/2007,65.66999816894531,12.99899959564209,,,0.002286784,0.1431445600003725,0.007335038,0.22100372452518544
5/22/2007,65.19999694824219,12.890000343322754,,,-0.00718275,0.14345350321700823,-0.008420557,0.22005918928546686
